model-1615048635, 1615048655.16, 0.79, 0.1611, 0.82,0.1222
model-1615048635, 1615048655.21, 0.78, 0.163, 0.71,0.1989
model-1615048635, 1615048655.262, 0.8, 0.1463, 0.75,0.1913
model-1615048635, 1615048655.309, 0.86, 0.1069, 0.8,0.1484
model-1615048635, 1615048655.356, 0.81, 0.1291, 0.7,0.2043
model-1615048635, 1615048655.409, 0.69, 0.2003, 0.76,0.1521
model-1615048635, 1615048655.457, 0.84, 0.1262, 0.76,0.1478
model-1615048635, 1615048655.507, 0.81, 0.1373, 0.7,0.1909
model-1615048635, 1615048655.555, 0.82, 0.1268, 0.72,0.2004
model-1615048635, 1615048655.604, 0.85, 0.114, 0.71,0.185
model-1615048635, 1615048655.651, 0.8, 0.1207, 0.73,0.1842
model-1615048635, 1615048655.704, 0.82, 0.1321, 0.76,0.141
model-1615048635, 1615048655.758, 0.82, 0.1483, 0.7,0.1925
model-1615048635, 1615048655.804, 0.84, 0.1346, 0.72,0.1859
model-1615048635, 1615048655.856, 0.81, 0.1291, 0.74,0.1806
model-1615048635, 1615048655.903, 0.82, 0.1304, 0.8,0.167
model-1615048635, 1615048655.953, 0.82, 0.1317, 0.77,0.1462
model-1615048635, 1615048656.0, 0.83, 0.1208, 0.82,0.145
model-1615048635, 1615048656.055, 0.78, 0.1592, 0.77,0.1686
model-1615048635, 1615048656.102, 0.85, 0.1035, 0.75,0.1749
model-1615048635, 1615048656.15, 0.75, 0.1745, 0.78,0.162
model-1615048635, 1615048656.2, 0.76, 0.1528, 0.76,0.1555
model-1615048635, 1615048656.248, 0.84, 0.1211, 0.75,0.1605
model-1615048635, 1615048656.3, 0.92, 0.0971, 0.78,0.1541
model-1615048635, 1615048656.348, 0.81, 0.1409, 0.82,0.1194
model-1615048635, 1615048656.397, 0.79, 0.1511, 0.8,0.1464
model-1615048635, 1615048656.444, 0.83, 0.1274, 0.69,0.209
model-1615048635, 1615048656.489, 0.76, 0.1494, 0.75,0.1829
model-1615048635, 1615048656.538, 0.78, 0.1593, 0.81,0.1226
model-1615048635, 1615048656.583, 0.74, 0.1747, 0.76,0.1683
model-1615048635, 1615048656.635, 0.8, 0.133, 0.84,0.1212
model-1615048635, 1615048656.68, 0.8, 0.1242, 0.83,0.1232
model-1615048635, 1615048656.727, 0.85, 0.1195, 0.74,0.1783
model-1615048635, 1615048656.78, 0.79, 0.1411, 0.78,0.1536
model-1615048635, 1615048656.826, 0.76, 0.1625, 0.71,0.1799
model-1615048635, 1615048656.875, 0.8, 0.1244, 0.73,0.1614
model-1615048635, 1615048656.925, 0.82, 0.1481, 0.77,0.175
model-1615048635, 1615048656.974, 0.77, 0.1793, 0.7,0.1964
model-1615048635, 1615048657.02, 0.82, 0.1408, 0.76,0.1501
model-1615048635, 1615048657.068, 0.74, 0.1808, 0.84,0.1161
model-1615048635, 1615048657.113, 0.83, 0.1164, 0.84,0.1344
model-1615048635, 1615048657.162, 0.83, 0.1074, 0.76,0.1639
model-1615048635, 1615048657.219, 0.83, 0.1233, 0.78,0.1369
model-1615048635, 1615048657.27, 0.91, 0.0957, 0.78,0.1336
model-1615048635, 1615048657.323, 0.82, 0.1369, 0.79,0.1477
model-1615048635, 1615048657.369, 0.85, 0.1371, 0.8,0.1356
model-1615048635, 1615048657.418, 0.75, 0.1932, 0.85,0.1108
model-1615048635, 1615048657.467, 0.86, 0.1008, 0.8,0.1394
model-1615048635, 1615048657.515, 0.81, 0.1319, 0.81,0.1435
model-1615048635, 1615048657.566, 0.91, 0.0897, 0.72,0.2025
model-1615048635, 1615048657.614, 0.76, 0.1702, 0.86,0.1115
model-1615048635, 1615048657.664, 0.85, 0.1183, 0.74,0.1731
model-1615048635, 1615048657.711, 0.88, 0.098, 0.71,0.2024
model-1615048635, 1615048657.766, 0.87, 0.0984, 0.79,0.1515
model-1615048635, 1615048657.819, 0.81, 0.1464, 0.68,0.2218
model-1615048635, 1615048657.866, 0.83, 0.1438, 0.73,0.2111
model-1615048635, 1615048657.916, 0.83, 0.1268, 0.77,0.1627
model-1615048635, 1615048657.963, 0.8, 0.146, 0.84,0.1158
model-1615048635, 1615048658.012, 0.87, 0.097, 0.76,0.1597
model-1615048635, 1615048658.062, 0.76, 0.1533, 0.82,0.1308
model-1615048635, 1615048658.115, 0.78, 0.1428, 0.68,0.1824
model-1615048635, 1615048658.164, 0.88, 0.0996, 0.77,0.1622
model-1615048635, 1615048658.212, 0.76, 0.1505, 0.74,0.1757
model-1615048635, 1615048658.275, 0.85, 0.1227, 0.79,0.1479
model-1615048635, 1615048658.322, 0.83, 0.124, 0.8,0.1397
model-1615048635, 1615048658.378, 0.81, 0.1264, 0.7,0.1691
model-1615048635, 1615048658.426, 0.8, 0.1387, 0.8,0.1476
model-1615048635, 1615048658.476, 0.8, 0.1422, 0.79,0.1426
model-1615048635, 1615048658.524, 0.81, 0.1316, 0.76,0.1758
model-1615048635, 1615048658.573, 0.79, 0.1326, 0.78,0.1526
model-1615048635, 1615048658.62, 0.84, 0.105, 0.76,0.1729
model-1615048635, 1615048658.675, 0.83, 0.1256, 0.73,0.1811
model-1615048635, 1615048658.725, 0.83, 0.1273, 0.79,0.1468
model-1615048635, 1615048658.78, 0.84, 0.1375, 0.79,0.1469
model-1615048635, 1615048658.833, 0.84, 0.103, 0.81,0.1318
model-1615048635, 1615048658.883, 0.82, 0.145, 0.77,0.1593
model-1615048635, 1615048658.93, 0.81, 0.1376, 0.79,0.1486
model-1615048635, 1615048658.984, 0.83, 0.1258, 0.81,0.1521
model-1615048635, 1615048659.032, 0.87, 0.0984, 0.82,0.1615
model-1615048635, 1615048659.079, 0.82, 0.1187, 0.76,0.1637
model-1615048635, 1615048659.129, 0.73, 0.191, 0.74,0.1946
model-1615048635, 1615048659.177, 0.86, 0.1139, 0.7,0.1764
model-1615048635, 1615048659.227, 0.79, 0.1244, 0.7,0.1818
model-1615048635, 1615048659.282, 0.84, 0.1157, 0.79,0.1491
model-1615048635, 1615048659.332, 0.85, 0.1056, 0.76,0.1678
model-1615048635, 1615048659.378, 0.85, 0.1048, 0.66,0.2061
model-1615048635, 1615048659.431, 0.82, 0.1294, 0.76,0.1702
model-1615048635, 1615048659.478, 0.81, 0.1485, 0.8,0.1622
model-1615048635, 1615048659.525, 0.83, 0.1276, 0.77,0.1505
model-1615048635, 1615048659.58, 0.83, 0.1176, 0.81,0.1239
model-1615048635, 1615048659.627, 0.84, 0.1166, 0.8,0.144
model-1615048635, 1615048659.678, 0.85, 0.1127, 0.72,0.1893
model-1615048635, 1615048659.726, 0.87, 0.1165, 0.73,0.1749
model-1615048635, 1615048659.775, 0.8, 0.1519, 0.72,0.2006
model-1615048635, 1615048659.828, 0.86, 0.0899, 0.81,0.1409
model-1615048635, 1615048659.881, 0.75, 0.1509, 0.75,0.1829
model-1615048635, 1615048659.929, 0.8, 0.1409, 0.67,0.2196
model-1615048635, 1615048659.976, 0.86, 0.1097, 0.8,0.1412
model-1615048635, 1615048660.027, 0.92, 0.0818, 0.8,0.1346
model-1615048635, 1615048660.074, 0.84, 0.1228, 0.81,0.1427
model-1615048635, 1615048660.124, 0.81, 0.1437, 0.82,0.1232
model-1615048635, 1615048660.171, 0.83, 0.1188, 0.69,0.1997
model-1615048635, 1615048660.221, 0.8, 0.1425, 0.75,0.1625
model-1615048635, 1615048660.268, 0.75, 0.1609, 0.82,0.1488
model-1615048635, 1615048660.315, 0.78, 0.1568, 0.8,0.1571
model-1615048635, 1615048660.376, 0.82, 0.1362, 0.81,0.1322
model-1615048635, 1615048660.431, 0.84, 0.1103, 0.76,0.1771
model-1615048635, 1615048660.484, 0.84, 0.1101, 0.82,0.1409
model-1615048635, 1615048660.535, 0.79, 0.1326, 0.77,0.1735
model-1615048635, 1615048660.587, 0.76, 0.1647, 0.75,0.1563
model-1615048635, 1615048660.633, 0.86, 0.1177, 0.79,0.1454
model-1615048635, 1615048660.684, 0.81, 0.1476, 0.7,0.1804
model-1615048635, 1615048660.732, 0.79, 0.1533, 0.82,0.1328
model-1615048635, 1615048660.778, 0.82, 0.1475, 0.78,0.1339
model-1615048635, 1615048660.836, 0.77, 0.1604, 0.81,0.137
model-1615048635, 1615048660.883, 0.84, 0.1057, 0.83,0.1321
model-1615048635, 1615048660.935, 0.86, 0.0973, 0.85,0.1245
model-1615048635, 1615048660.986, 0.85, 0.1088, 0.77,0.1619
model-1615048635, 1615048661.037, 0.9, 0.085, 0.72,0.1912
model-1615048635, 1615048661.084, 0.82, 0.1224, 0.8,0.1377
model-1615048635, 1615048661.133, 0.87, 0.1258, 0.83,0.148
model-1615048635, 1615048661.181, 0.78, 0.1879, 0.77,0.1682
model-1615048635, 1615048661.231, 0.86, 0.0998, 0.81,0.1439
model-1615048635, 1615048661.279, 0.84, 0.1017, 0.77,0.1555
model-1615048635, 1615048661.329, 0.92, 0.084, 0.78,0.1602
model-1615048635, 1615048661.38, 0.78, 0.1483, 0.7,0.1886
model-1615048635, 1615048661.427, 0.91, 0.0899, 0.8,0.1484
model-1615048635, 1615048661.477, 0.89, 0.086, 0.75,0.1734
model-1615048635, 1615048661.524, 0.93, 0.0818, 0.76,0.1498
model-1615048635, 1615048661.575, 0.79, 0.1438, 0.61,0.2762
model-1615048635, 1615048661.626, 0.82, 0.1435, 0.73,0.1921
model-1615048635, 1615048661.674, 0.84, 0.1197, 0.79,0.1463
model-1615048635, 1615048661.726, 0.82, 0.136, 0.76,0.1606
model-1615048635, 1615048661.772, 0.84, 0.1039, 0.74,0.1713
model-1615048635, 1615048661.823, 0.76, 0.1742, 0.83,0.1395
model-1615048635, 1615048661.878, 0.8, 0.1318, 0.8,0.1334
model-1615048635, 1615048661.928, 0.9, 0.0828, 0.79,0.1531
model-1615048635, 1615048661.977, 0.79, 0.1553, 0.73,0.1862
model-1615048635, 1615048662.038, 0.91, 0.0891, 0.79,0.1526
model-1615048635, 1615048662.085, 0.88, 0.1009, 0.81,0.1539
model-1615048635, 1615048662.136, 0.85, 0.1156, 0.78,0.1553
model-1615048635, 1615048662.183, 0.83, 0.1164, 0.83,0.1301
model-1615048635, 1615048662.239, 0.82, 0.119, 0.81,0.1344
model-1615048635, 1615048662.289, 0.78, 0.1246, 0.78,0.1668
model-1615048635, 1615048662.343, 0.82, 0.1157, 0.78,0.1401
model-1615048635, 1615048662.389, 0.81, 0.122, 0.72,0.2196
model-1615048635, 1615048662.44, 0.85, 0.1106, 0.75,0.1721
model-1615048635, 1615048662.488, 0.89, 0.113, 0.84,0.1387
model-1615048635, 1615048662.535, 0.85, 0.1221, 0.76,0.1593
model-1615048635, 1615048662.585, 0.86, 0.0969, 0.76,0.171
model-1615048635, 1615048662.634, 0.85, 0.1322, 0.86,0.1308
model-1615048635, 1615048662.684, 0.83, 0.1255, 0.76,0.167
model-1615048635, 1615048662.731, 0.84, 0.1227, 0.81,0.1468
model-1615048635, 1615048662.783, 0.92, 0.0778, 0.76,0.1705
model-1615048635, 1615048662.833, 0.84, 0.1106, 0.86,0.1107
model-1615048635, 1615048662.896, 0.74, 0.1903, 0.74,0.1687
model-1615048635, 1615048662.944, 0.88, 0.0957, 0.76,0.1787
model-1615048635, 1615048662.995, 0.88, 0.1079, 0.78,0.1456
model-1615048635, 1615048663.043, 0.85, 0.1065, 0.83,0.1087
model-1615048635, 1615048663.091, 0.87, 0.1025, 0.78,0.1521
model-1615048635, 1615048663.142, 0.88, 0.0849, 0.78,0.1573
model-1615048635, 1615048663.194, 0.84, 0.1142, 0.74,0.1866
model-1615048635, 1615048663.248, 0.84, 0.1331, 0.85,0.1134
model-1615048635, 1615048663.296, 0.84, 0.1237, 0.72,0.1827
model-1615048635, 1615048663.347, 0.88, 0.0946, 0.69,0.2346
model-1615048635, 1615048663.394, 0.8, 0.1187, 0.72,0.1906
model-1615048635, 1615048663.446, 0.84, 0.1198, 0.74,0.1771
model-1615048635, 1615048663.494, 0.82, 0.1251, 0.74,0.1781
model-1615048635, 1615048663.543, 0.79, 0.162, 0.72,0.1905
model-1615048635, 1615048663.591, 0.88, 0.0931, 0.81,0.1334
model-1615048635, 1615048663.64, 0.81, 0.138, 0.76,0.1669
model-1615048635, 1615048663.687, 0.83, 0.123, 0.64,0.2322
model-1615048635, 1615048663.734, 0.85, 0.1138, 0.82,0.1292
model-1615048635, 1615048663.785, 0.93, 0.0744, 0.72,0.1899
model-1615048635, 1615048663.832, 0.84, 0.1221, 0.8,0.1457
model-1615048635, 1615048663.887, 0.81, 0.1508, 0.74,0.1913
model-1615048635, 1615048663.933, 0.84, 0.1072, 0.78,0.1529
model-1615048635, 1615048663.984, 0.79, 0.1433, 0.78,0.1458
model-1615048635, 1615048664.034, 0.8, 0.1422, 0.76,0.175
model-1615048635, 1615048664.082, 0.78, 0.1447, 0.72,0.1848
model-1615048635, 1615048664.132, 0.75, 0.156, 0.66,0.24
model-1615048635, 1615048664.181, 0.87, 0.09, 0.73,0.1856
model-1615048635, 1615048664.231, 0.85, 0.1035, 0.73,0.1922
model-1615048635, 1615048664.278, 0.84, 0.1036, 0.81,0.1352
model-1615048635, 1615048664.328, 0.74, 0.1709, 0.8,0.1371
model-1615048635, 1615048664.375, 0.85, 0.0926, 0.72,0.1829
model-1615048635, 1615048664.424, 0.77, 0.151, 0.76,0.1331
model-1615048635, 1615048664.479, 0.78, 0.1533, 0.74,0.1765
model-1615048635, 1615048664.526, 0.86, 0.1191, 0.72,0.2065
model-1615048635, 1615048664.581, 0.76, 0.1554, 0.77,0.1518
model-1615048635, 1615048664.634, 0.87, 0.0932, 0.77,0.17
model-1615048635, 1615048664.687, 0.85, 0.0998, 0.79,0.137
model-1615048635, 1615048664.734, 0.85, 0.1105, 0.83,0.1442
model-1615048635, 1615048664.781, 0.92, 0.074, 0.7,0.2068
model-1615048635, 1615048664.833, 0.91, 0.0856, 0.76,0.1763
model-1615048635, 1615048664.886, 0.82, 0.1206, 0.76,0.1816
model-1615048635, 1615048664.937, 0.77, 0.1808, 0.75,0.1741
model-1615048635, 1615048664.984, 0.88, 0.0841, 0.73,0.1736
model-1615048635, 1615048665.033, 0.91, 0.0719, 0.66,0.2542
model-1615048635, 1615048665.08, 0.88, 0.0892, 0.73,0.1841
model-1615048635, 1615048665.13, 0.83, 0.1266, 0.85,0.1329
model-1615048635, 1615048665.177, 0.9, 0.0932, 0.81,0.1331
model-1615048635, 1615048665.228, 0.89, 0.0925, 0.78,0.1414
model-1615048635, 1615048665.281, 0.89, 0.0857, 0.84,0.1256
model-1615048635, 1615048665.329, 0.82, 0.1362, 0.82,0.1383
model-1615048635, 1615048665.381, 0.8, 0.1588, 0.79,0.1661
model-1615048635, 1615048665.429, 0.91, 0.085, 0.74,0.1796
model-1615048635, 1615048665.48, 0.79, 0.1519, 0.76,0.1897
model-1615048635, 1615048665.528, 0.89, 0.0901, 0.64,0.2311
model-1615048635, 1615048665.578, 0.77, 0.1469, 0.78,0.1655
model-1615048635, 1615048665.628, 0.84, 0.131, 0.73,0.1684
model-1615048635, 1615048665.676, 0.92, 0.0894, 0.65,0.2469
model-1615048635, 1615048665.723, 0.79, 0.1302, 0.84,0.1177
model-1615048635, 1615048665.777, 0.92, 0.0731, 0.78,0.1464
model-1615048635, 1615048665.825, 0.9, 0.0942, 0.75,0.1798
model-1615048635, 1615048665.875, 0.8, 0.1215, 0.83,0.1225
model-1615048635, 1615048665.929, 0.83, 0.109, 0.78,0.1653
model-1615048635, 1615048665.981, 0.85, 0.1066, 0.83,0.133
model-1615048635, 1615048666.027, 0.79, 0.1239, 0.76,0.1485
model-1615048635, 1615048666.081, 0.82, 0.1141, 0.73,0.1934
model-1615048635, 1615048666.13, 0.87, 0.0965, 0.84,0.1323
model-1615048635, 1615048666.18, 0.91, 0.0905, 0.74,0.1733
model-1615048635, 1615048666.228, 0.85, 0.1056, 0.75,0.1737
model-1615048635, 1615048666.277, 0.86, 0.1197, 0.79,0.1336
model-1615048635, 1615048666.325, 0.89, 0.0873, 0.79,0.1567
model-1615048635, 1615048666.372, 0.83, 0.1312, 0.73,0.1895
model-1615048635, 1615048666.426, 0.83, 0.1285, 0.77,0.1647
model-1615048635, 1615048666.474, 0.89, 0.1025, 0.72,0.1937
model-1615048635, 1615048666.525, 0.86, 0.0863, 0.79,0.1567
model-1615048635, 1615048666.572, 0.88, 0.1015, 0.72,0.2002
model-1615048635, 1615048666.622, 0.74, 0.1869, 0.77,0.1607
model-1615048635, 1615048666.673, 0.89, 0.087, 0.75,0.1758
model-1615048635, 1615048666.723, 0.88, 0.0984, 0.77,0.1555
model-1615048635, 1615048666.774, 0.85, 0.1138, 0.77,0.1679
model-1615048635, 1615048666.831, 0.88, 0.0986, 0.71,0.2137
model-1615048635, 1615048666.879, 0.87, 0.0872, 0.77,0.1631
model-1615048635, 1615048666.935, 0.91, 0.0798, 0.74,0.1936
model-1615048635, 1615048666.986, 0.84, 0.1223, 0.74,0.2018
model-1615048635, 1615048667.037, 0.85, 0.1099, 0.71,0.1941
model-1615048635, 1615048667.084, 0.89, 0.091, 0.8,0.1527
model-1615048635, 1615048667.131, 0.84, 0.1163, 0.73,0.1735
model-1615048635, 1615048667.182, 0.83, 0.1218, 0.75,0.1884
model-1615048635, 1615048667.231, 0.85, 0.1272, 0.72,0.197
model-1615048635, 1615048667.289, 0.79, 0.1515, 0.77,0.1756
model-1615048635, 1615048667.339, 0.9, 0.0882, 0.71,0.1814
model-1615048635, 1615048667.39, 0.81, 0.1343, 0.76,0.1585
model-1615048635, 1615048667.437, 0.85, 0.1137, 0.73,0.1694
model-1615048635, 1615048667.487, 0.88, 0.1005, 0.76,0.1617
model-1615048635, 1615048667.537, 0.91, 0.0828, 0.72,0.1922
model-1615048635, 1615048667.588, 0.85, 0.1163, 0.79,0.1495
model-1615048635, 1615048667.635, 0.83, 0.1175, 0.75,0.1699
model-1615048635, 1615048667.683, 0.87, 0.0918, 0.7,0.196
model-1615048635, 1615048667.734, 0.77, 0.1528, 0.71,0.1798
model-1615048635, 1615048667.781, 0.81, 0.1303, 0.7,0.1949
model-1615048635, 1615048667.831, 0.81, 0.136, 0.77,0.1666
model-1615048635, 1615048667.878, 0.84, 0.1263, 0.78,0.1358
model-1615048635, 1615048667.933, 0.9, 0.0822, 0.8,0.1456
model-1615048635, 1615048667.981, 0.88, 0.0896, 0.67,0.2107
model-1615048635, 1615048668.028, 0.87, 0.0988, 0.75,0.1522
model-1615048635, 1615048668.079, 0.87, 0.121, 0.78,0.1435
model-1615048635, 1615048668.131, 0.88, 0.0845, 0.78,0.1744
model-1615048635, 1615048668.183, 0.78, 0.1406, 0.76,0.1684
model-1615048635, 1615048668.232, 0.79, 0.1294, 0.77,0.141
model-1615048635, 1615048668.283, 0.82, 0.1272, 0.8,0.1438
model-1615048635, 1615048668.336, 0.83, 0.1371, 0.85,0.1199
model-1615048635, 1615048668.388, 0.9, 0.0812, 0.79,0.1624
model-1615048635, 1615048668.436, 0.86, 0.0938, 0.79,0.1586
model-1615048635, 1615048668.489, 0.88, 0.0854, 0.79,0.1547
model-1615048635, 1615048668.536, 0.92, 0.0689, 0.67,0.2295
model-1615048635, 1615048668.603, 0.86, 0.1069, 0.75,0.1792
model-1615048635, 1615048668.655, 0.86, 0.0993, 0.82,0.1547
model-1615048635, 1615048668.708, 0.79, 0.1877, 0.82,0.1315
model-1615048635, 1615048668.756, 0.89, 0.0814, 0.78,0.1664
model-1615048635, 1615048668.816, 0.91, 0.0761, 0.83,0.1422
model-1615048635, 1615048668.863, 0.9, 0.09, 0.83,0.1367
model-1615048635, 1615048668.909, 0.86, 0.1076, 0.77,0.1573
model-1615048635, 1615048668.966, 0.88, 0.0853, 0.74,0.173
model-1615048635, 1615048669.013, 0.92, 0.0676, 0.71,0.214
model-1615048635, 1615048669.068, 0.92, 0.0731, 0.8,0.1356
model-1615048635, 1615048669.115, 0.76, 0.1395, 0.7,0.2221
model-1615048635, 1615048669.166, 0.86, 0.1202, 0.68,0.2222
model-1615048635, 1615048669.212, 0.83, 0.1117, 0.78,0.1479
model-1615048635, 1615048669.263, 0.79, 0.1591, 0.75,0.1957
model-1615048635, 1615048669.31, 0.89, 0.0811, 0.76,0.1492
model-1615048635, 1615048669.364, 0.86, 0.1225, 0.74,0.1892
model-1615048635, 1615048669.414, 0.84, 0.1116, 0.77,0.1571
model-1615048635, 1615048669.462, 0.88, 0.0951, 0.79,0.1568
model-1615048635, 1615048669.51, 0.84, 0.1052, 0.81,0.1583
model-1615048635, 1615048669.56, 0.92, 0.0753, 0.8,0.154
model-1615048635, 1615048669.608, 0.89, 0.0781, 0.77,0.164
model-1615048635, 1615048669.662, 0.9, 0.0828, 0.77,0.1631
model-1615048635, 1615048669.709, 0.88, 0.097, 0.83,0.1338
model-1615048635, 1615048669.759, 0.91, 0.0789, 0.76,0.1589
model-1615048635, 1615048669.805, 0.82, 0.1104, 0.75,0.1576
model-1615048635, 1615048669.855, 0.83, 0.1056, 0.83,0.1503
model-1615048635, 1615048669.902, 0.9, 0.0822, 0.82,0.1172
model-1615048635, 1615048669.956, 0.86, 0.0984, 0.77,0.1559
model-1615048635, 1615048670.01, 0.87, 0.094, 0.71,0.2312
model-1615048635, 1615048670.057, 0.88, 0.1173, 0.74,0.1573
model-1615048635, 1615048670.108, 0.83, 0.1231, 0.75,0.1765
model-1615048635, 1615048670.156, 0.79, 0.1484, 0.7,0.1937
model-1615048635, 1615048670.21, 0.82, 0.1259, 0.76,0.1798
model-1615048635, 1615048670.258, 0.84, 0.1065, 0.82,0.1622
model-1615048635, 1615048670.308, 0.89, 0.0873, 0.71,0.1746
model-1615048635, 1615048670.356, 0.84, 0.103, 0.73,0.185
model-1615048635, 1615048670.405, 0.74, 0.1872, 0.7,0.2137
model-1615048635, 1615048670.452, 0.88, 0.1014, 0.64,0.2492
model-1615048635, 1615048670.512, 0.9, 0.0914, 0.73,0.1766
model-1615048635, 1615048670.561, 0.87, 0.1074, 0.65,0.2265
model-1615048635, 1615048670.612, 0.91, 0.0867, 0.72,0.186
model-1615048635, 1615048670.658, 0.93, 0.0707, 0.75,0.1738
model-1615048635, 1615048670.705, 0.89, 0.0828, 0.75,0.1638
model-1615048635, 1615048670.76, 0.84, 0.1182, 0.79,0.1535
model-1615048635, 1615048670.808, 0.87, 0.1006, 0.78,0.1638
model-1615048635, 1615048670.858, 0.88, 0.0742, 0.79,0.1592
model-1615048635, 1615048670.905, 0.81, 0.1532, 0.72,0.2006
model-1615048635, 1615048670.953, 0.8, 0.1457, 0.73,0.2202
model-1615048635, 1615048671.007, 0.81, 0.156, 0.78,0.1671
model-1615048635, 1615048671.061, 0.89, 0.1134, 0.69,0.2745
model-1615048635, 1615048671.109, 0.75, 0.1633, 0.72,0.1893
model-1615048635, 1615048671.156, 0.81, 0.1311, 0.64,0.2537
model-1615048635, 1615048671.207, 0.86, 0.1119, 0.81,0.1417
model-1615048635, 1615048671.255, 0.78, 0.1614, 0.69,0.2331
model-1615048635, 1615048671.305, 0.9, 0.0907, 0.73,0.1905
model-1615048635, 1615048671.352, 0.8, 0.1261, 0.72,0.1655
model-1615048635, 1615048671.407, 0.84, 0.1266, 0.78,0.1349
model-1615048635, 1615048671.455, 0.84, 0.1069, 0.78,0.1659
model-1615048635, 1615048671.502, 0.88, 0.1038, 0.79,0.1414
model-1615048635, 1615048671.553, 0.78, 0.1398, 0.77,0.1797
model-1615048635, 1615048671.6, 0.87, 0.1028, 0.79,0.1543
model-1615048635, 1615048671.649, 0.89, 0.0867, 0.83,0.1533
model-1615048635, 1615048671.698, 0.9, 0.0801, 0.75,0.1723
model-1615048635, 1615048671.748, 0.89, 0.0846, 0.81,0.13
model-1615048635, 1615048671.796, 0.87, 0.1058, 0.7,0.2282
model-1615048635, 1615048671.843, 0.87, 0.1087, 0.83,0.1328
model-1615048635, 1615048671.894, 0.88, 0.0874, 0.72,0.201
model-1615048635, 1615048671.944, 0.83, 0.1172, 0.74,0.1914
model-1615048635, 1615048672.0, 0.84, 0.1126, 0.7,0.2009
model-1615048635, 1615048672.047, 0.89, 0.0995, 0.79,0.1271
model-1615048635, 1615048672.097, 0.86, 0.1205, 0.81,0.1393
model-1615048635, 1615048672.145, 0.87, 0.085, 0.77,0.1689
model-1615048635, 1615048672.192, 0.86, 0.0864, 0.81,0.1549
model-1615048635, 1615048672.25, 0.88, 0.0916, 0.8,0.1492
model-1615048635, 1615048672.3, 0.96, 0.0497, 0.8,0.143
model-1615048635, 1615048672.355, 0.85, 0.1048, 0.71,0.2085
model-1615048635, 1615048672.404, 0.82, 0.1324, 0.73,0.1839
model-1615048635, 1615048672.453, 0.83, 0.1513, 0.73,0.2093
model-1615048635, 1615048672.499, 0.93, 0.0747, 0.75,0.1957
model-1615048635, 1615048672.548, 0.87, 0.0893, 0.76,0.1843
model-1615048635, 1615048672.594, 0.89, 0.0811, 0.75,0.1897
model-1615048635, 1615048672.641, 0.85, 0.1117, 0.73,0.2008
model-1615048635, 1615048672.69, 0.92, 0.0686, 0.73,0.2118
model-1615048635, 1615048672.737, 0.88, 0.0787, 0.85,0.1146
model-1615048635, 1615048672.785, 0.89, 0.0738, 0.75,0.184
model-1615048635, 1615048672.831, 0.85, 0.1144, 0.71,0.2193
model-1615048635, 1615048672.879, 0.86, 0.1126, 0.76,0.1706
model-1615048635, 1615048672.925, 0.93, 0.0636, 0.82,0.1469
model-1615048635, 1615048672.974, 0.87, 0.0955, 0.71,0.2153
model-1615048635, 1615048673.029, 0.91, 0.0759, 0.8,0.1568
model-1615048635, 1615048673.075, 0.85, 0.1086, 0.78,0.175
